STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,WT01,WT06,WT02,WT04,WT08
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161018,0,0,0,-9999,81,67,4,230,230,14.1,23,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161019,0,0,0,-9999,85,65,4.5,250,240,13,21,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161020,0,0,0,-9999,70,62,6.3,110,110,12.1,17,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161021,1.11,0,0,-9999,69,57,2.2,300,310,12.1,17,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161022,0.29,0,0,-9999,57,47,10.5,280,280,19.9,35.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161023,0,0,0,-9999,61,45,8.5,290,290,21.9,36,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161024,0,0,0,-9999,62,47,6,300,310,16.1,30,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161025,0,0,0,-9999,52,43,6.5,310,310,16.1,27.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161026,0,0,0,-9999,51,38,4,310,320,13,19,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161027,1.41,0,0,-9999,55,40,5.1,110,120,13,21,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161028,0,0,0,-9999,51,42,8.3,300,310,19.9,35.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161029,0,0,0,-9999,64,39,4.3,250,270,14.1,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161030,0.56,0,0,-9999,76,54,3.8,10,20,18.1,36.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161031,0,0,0,-9999,54,44,4.9,10,310,12.1,23,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161101,0,0,0,-9999,58,40,3.1,150,170,10.1,17,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161102,0,0,0,-9999,70,54,3.1,270,250,10.1,17,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161103,0,0,0,-9999,72,57,5.1,250,250,15,27.1,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161104,0,0,0,-9999,61,47,4.7,300,310,12.1,18.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161105,0,0,0,-9999,62,44,3.1,300,310,13,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161106,0,0,0,-9999,59,45,7.6,20,20,16.1,25.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161107,0,0,0,-9999,53,41,5.4,70,40,14.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161108,0,0,0,-9999,66,41,2.5,260,260,8.1,13,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161109,0.06,0,0,-9999,59,49,3.6,30,30,14.1,23,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161110,0,0,0,-9999,56,40,5.8,260,260,14.1,28,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161111,0,0,0,-9999,63,41,8.3,310,300,18.1,35.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161112,0,0,0,-9999,50,37,5.4,340,360,12.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161113,0,0,0,-9999,61,41,5.4,240,250,13,19,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161114,0,0,0,-9999,62,46,3.6,270,260,13,19.9,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161115,1.81,0,0,-9999,56,47,5.6,30,20,17,29.1,1,-9999,1,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161116,0,0,0,-9999,61,45,4,240,270,10.1,17,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161117,0,0,0,-9999,61,49,4.3,10,350,13,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161118,0,0,0,-9999,64,44,2.5,310,360,8.1,13,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161119,0.25,0,0,-9999,63,37,4.9,280,300,18.1,32,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161120,0.31,0,0,-9999,42,34,10.3,280,280,25.1,38.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161121,0,0,0,-9999,41,36,13.2,280,290,21.9,38.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161122,0,0,0,-9999,41,37,9.6,310,290,21,36.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161123,0,0,0,-9999,45,35,4.9,300,290,12.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161124,0.03,0,0,-9999,48,38,4.5,80,120,8.9,14.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161125,0.02,0,0,-9999,54,45,2,280,270,8.9,13,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161126,0,0,0,-9999,50,40,4.5,310,300,14.1,21,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161127,0,0,0,-9999,50,39,4.7,310,320,15,23.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161128,0,0,0,-9999,52,38,3.4,210,200,10.1,17,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161129,2.2,0,0,-9999,60,51,4.9,180,160,13,25.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161130,0.73,0,0,-9999,58,50,6.3,80,80,18.1,25.1,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161201,0.07,0,0,-9999,54,42,7.6,280,290,19.9,33.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161202,0,0,0,-9999,51,40,8.7,290,290,17,28,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161203,0,0,0,-9999,47,41,8.7,310,300,17,33.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161204,0,0,0,-9999,47,39,4.9,20,310,12.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161205,0.19,0,0,-9999,49,38,5.6,290,260,15,23.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161206,0.35,0,0,-9999,46,37,5.4,60,70,15,21.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161207,0.09,0,0,-9999,46,40,3.8,70,80,15,21,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161208,0,0,0,-9999,45,35,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161209,0,0,0,-9999,39,29,-9999,310,320,21,36,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161210,0,0,0,-9999,35,28,6,300,290,14.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161211,0.03,0,0.4,-9999,35,28,4,260,260,12.1,16.1,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161212,0.5,0,0,-9999,46,34,6.3,280,250,13,21,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161213,0,0,0,-9999,43,35,4,250,270,13,19,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161214,0,0,0,-9999,42,34,5.6,290,280,14.1,23,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161215,0,0,0,-9999,34,19,11,310,290,25.1,40,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161216,0,0,0,-9999,27,17,6,280,300,15,25.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161217,0.73,2,2.8,-9999,39,24,4.3,240,240,15,25.9,1,1,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161218,0.04,1.2,0,-9999,58,31,7.4,300,310,18.1,31.1,1,-9999,1,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161219,0,0,0,-9999,31,23,6.7,340,50,14.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161220,0,0,0,-9999,33,20,3.1,250,250,15,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161221,0,0,0,-9999,40,30,2.9,240,250,13,19,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161222,0,0,0,-9999,49,37,6.3,290,300,16.1,27.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161223,0,0,0,-9999,47,38,6.5,250,260,15,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161224,0.47,0,0,-9999,47,38,4.9,240,250,15,21.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161225,0,0,0,-9999,50,36,6.3,70,300,14.1,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161226,0.02,0,0,-9999,50,33,6.5,90,270,14.1,23.9,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161227,0,0,0,-9999,60,40,7.2,280,260,19.9,33.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161228,0,0,0,-9999,40,34,5.1,310,300,14.1,21,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161229,0.39,0,0,-9999,46,33,5.4,270,170,15,25.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161230,0.01,0,0,-9999,40,33,9.4,290,280,18.1,29.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20161231,0,0,0,-9999,44,31,6.9,250,210,15,25.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170101,0,0,0,-9999,48,40,5.6,260,310,15,23,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170102,0.21,0,0,-9999,41,37,9.2,70,70,17,25.1,1,-9999,-9999,1,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170103,0.58,0,0,-9999,43,39,10.7,70,60,21,30,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170104,0,0,0,-9999,52,34,8.1,280,290,23.9,36,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170105,0,0,0,-9999,34,27,7.8,250,290,17,27.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170106,0.05,1.2,1.2,-9999,33,25,4.7,360,20,10.1,16.1,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170107,0.32,0,5.1,-9999,26,20,7.6,350,330,17,25.1,1,-9999,1,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170108,0,3.9,0,-9999,25,16,8.7,290,280,18.1,30,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170109,0,3.1,0,-9999,23,14,5.1,250,250,13,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170110,0,3.1,0,-9999,46,21,4.7,180,170,14.1,23.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170111,0.52,0,0,-9999,52,42,5.8,250,240,16.1,33.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170112,0.05,0,0,-9999,66,47,7.6,250,250,16.1,23.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170113,0,0,0,-9999,62,32,7.2,300,300,17,28,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170114,0.12,0,0.6,-9999,34,28,4.3,280,60,8.9,12.1,1,-9999,1,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170115,0,1.2,0,-9999,38,30,4.3,310,300,10.1,15,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170116,0,0,0,-9999,43,30,4.7,250,250,13,19,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170117,0.35,0,0,-9999,42,38,4.9,70,70,15,19.9,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170118,0.06,0,0,-9999,41,38,5.8,60,60,14.1,19,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170119,0,0,0,-9999,49,39,3.6,320,310,12.1,19,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170120,0.1,0,0,-9999,45,40,4,60,110,10.1,14.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170121,0,0,0,-9999,49,41,3.8,270,270,12.1,18.1,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170122,0.05,0,0,-9999,48,43,6.7,60,50,21,33.1,1,-9999,1,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170123,1.16,0,0,-9999,44,36,18.3,70,40,33.1,47,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170124,1.18,0,0,-9999,38,35,10.1,50,50,23.9,36,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170125,0,0,0,-9999,51,36,6.7,310,280,18.1,25.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170126,0.02,0,0,-9999,56,43,6.7,290,270,21,38,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170127,0,0,0,-9999,43,36,8.9,290,260,18.1,33.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170128,0,0,0,-9999,39,34,7.8,270,260,16.1,27.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170129,0,0,0,-9999,43,35,5.8,260,260,15,23.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170130,0,0,0,-9999,37,30,6.3,310,330,15,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170131,0.06,0,1,-9999,34,26,4,80,80,12.1,15,1,-9999,1,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170201,0,0,0,-9999,47,33,5.8,260,250,16.1,25.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170202,0,0,0,-9999,45,32,5.4,280,300,16.1,28,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170203,0,0,0,-9999,33,26,6.7,310,310,17,29.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170204,0,0,0,-9999,34,22,8.5,310,310,16.1,25.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170205,0,0,0,-9999,43,31,7.2,230,240,16.1,28,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170206,0,0,0,-9999,49,36,5.1,170,270,13,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170207,0.27,0,0,-9999,42,36,6.7,60,70,15,21,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170208,0.03,0,0,-9999,62,38,4.7,360,30,13,17,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170209,1.16,2,9.4,-9999,44,19,12.3,310,320,23,36.9,1,-9999,1,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170210,0,7.9,0,-9999,32,19,8.5,280,260,16.1,31.1,-9999,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170211,0,5.1,0,-9999,48,30,4,240,240,13,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170212,0.46,2,0,-9999,40,30,7.2,70,60,17,23,1,1,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170213,0.02,2,0,-9999,39,31,12.3,310,310,28,48.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170214,0,2,0,-9999,41,28,5.4,250,310,13,19.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170215,0,0,0,-9999,47,35,6.5,280,280,18.1,29.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170216,0,0,0,-9999,35,28,10.5,310,310,17,29.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170217,0,0,0,-9999,41,26,8.5,290,290,16.1,28,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170218,0,0,0,-9999,63,35,5.8,250,240,16.1,28,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170219,0,0,0,-9999,65,53,5.6,270,330,14.1,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170220,0,0,0,-9999,55,39,7.4,60,40,18.1,25.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170221,0,0,0,-9999,47,34,5.8,170,240,14.1,21.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170222,0,0,0,-9999,57,42,2.9,240,210,12.1,17,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170223,0,0,0,-9999,65,44,3.6,240,240,13,19.9,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170224,0,0,0,-9999,70,58,6,150,170,14.1,21,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170225,0.54,0,0,-9999,63,44,6.7,190,200,19.9,28,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170226,0,0,0,-9999,44,36,8.9,310,300,18.1,29.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170227,0,0,0,-9999,54,35,5.6,250,250,16.1,25.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170228,0,0,0,-9999,59,47,4,160,160,10.1,19,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170301,0.12,0,0,-9999,70,54,6,250,260,16.1,31.1,1,-9999,-9999,-9999,1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170302,0,0,0,-9999,64,35,11.4,270,290,25.9,47,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170303,0,0,0,-9999,39,24,8.3,310,300,18.1,35.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170304,0,0,0,-9999,30,17,8.9,310,260,19.9,34,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170305,0,0,0,-9999,37,14,5.4,350,300,14.1,23,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170306,0,0,0,-9999,45,26,3.4,180,180,10.1,16.1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170307,0.1,0,0,-9999,56,42,4.3,160,160,13,19.9,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170308,0.02,0,0,-9999,59,47,7.6,250,270,17,31.1,1,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170309,0,0,0,-9999,61,47,8.7,280,270,23,38.9,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,20170310,0.31,0,2.1,-9999,47,23,7.6,310,290,19.9,33.1,1,-9999,1,-9999,-9999
